incident_id,incident_date,state,city_or_county,address,victims_killed,victims_injured,suspects_killed,suspects_injured,suspects_arrested,incident_url,source_url
2678274,"August 11, 2023",Pennsylvania,Philadelphia,800 Diamond St,3,1,0,0,3,https://www.gunviolencearchive.org/incident/2678274,https://www.phillyvoice.com/north-philly-basketball-court-shooting-2023-sentenced/
2676883,"August 10, 2023",Washington,Edmonds,164th St SW and 48th Pl W,4,1,0,0,1,https://www.gunviolencearchive.org/incident/2676883,https://www.heraldnet.com/news/lynnwood-mother-dies-weeks-after-shooting-spree-that-killed-3-injured-1/
2675914,"August 9, 2023",Illinois,Crystal Lake,5805 Wild Plum Rd,3,1,1,0,0,https://www.gunviolencearchive.org/incident/2675914,https://www.nbcchicago.com/news/local/authorities-identify-4-people-killed-in-crystal-lake-shooting/3205161/
2677365,"August 9, 2023",Pennsylvania,Pittsburgh,2176 Webster Ave,0,4,0,1,1,https://www.gunviolencearchive.org/incident/2677365,https://www.post-gazette.com/news/crime-courts/2023/08/11/hill-district-shooting-jays-lounge-dean-marbury/stories/202308110070
2673981,"August 6, 2023",Pennsylvania,Philadelphia,200 W 65th Ave,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2673981,https://www.cbsnews.com/philadelphia/news/philadelphia-shooting-east-oak-lane-2nd-street-65th-avenue/?intcid=CNR-01-0623
2673152,"August 6, 2023",Texas,Edinburg,5120 S Raul Longoria Rd,0,7,0,0,3,https://www.gunviolencearchive.org/incident/2673152,https://www.valleycentral.com/news/local-news/third-man-arrested-in-connection-to-edinburg-night-club-shooting/
2672510,"August 5, 2023",Louisiana,Lafayette,106 S General Marshall St,1,4,0,1,1,https://www.gunviolencearchive.org/incident/2672510,https://www.klfy.com/local/lafayette-parish/man-indicted-in-shooting-that-killed-18-month-old-kaci-cyprian/
2673896,"August 5, 2023",Missouri,Kansas City,E 16th St and Grand Blvd,0,4,0,0,1,https://www.gunviolencearchive.org/incident/2673896,https://www.kctv5.com/2023/08/06/4-men-sent-hospital-suspect-custody-following-saturday-night-shooting-kcmo/
2672766,"August 5, 2023",District of Columbia,Washington,Good Hope Rd SE and 16th St SE,3,2,0,0,1,https://www.gunviolencearchive.org/incident/2672766,https://www.wusa9.com/article/news/crime/dc-police-arrest-suspect-2023-shooting-3-dead-2-wounded/65-4af9ddb3-c8ce-4030-885e-3bffb51ca631
2671589,"August 3, 2023",California,Los Angeles,8805 S Hoover St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2671589,https://ktla.com/news/local-news/4-shot-at-city-sponsored-anti-gang-violence-event-in-south-los-angeles/
2673196,"August 2, 2023",Arkansas,Pine Bluff,Lilac St,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2673196,https://www.deltaplexnews.com/5-injured-in-shooting-incident/
2670331,"August 2, 2023",Illinois,Chicago,1249 W 81st St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2670331,https://chicago.suntimes.com/crime/2023/8/2/23817924/child-among-at-least-3-shot-wounded-in-auburn-gresham?_ga=2.141801074.1311543831.1705418234-713210361.1705256124
2668365,"July 31, 2023",Mississippi,Columbus,2520 5th St N,0,4,0,0,2,https://www.gunviolencearchive.org/incident/2668365,https://www.wcbi.com/columbus-police-make-2-arrests-after-shooting-near-hospital/
2666859,"July 30, 2023",Illinois,Chicago,1500 block of S Keeler Ave,1,8,0,0,0,https://www.gunviolencearchive.org/incident/2666859,https://home.chicagopolice.org/media_incident/1500-block-of-s-keeler-on-july-30-2023-at-approx-1251-am-10th-district/
2667118,"July 30, 2023",Michigan,Lansing,1300 block of W Holmes Rd,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2667118,https://www.fox47news.com/neighborhoods/delhi-township-holt-and-southside-lansing/exclusive-15-year-old-shot-during-logan-square-shooting-speaks
2667537,"July 30, 2023",Texas,Port Arthur,711 Procter St,0,7,0,0,0,https://www.gunviolencearchive.org/incident/2667537,https://www.12newsnow.com/article/news/crime/multiple-people-shot-nightclub-port-arthur/502-fab8cfaa-b251-4adc-a694-02da17a72e4f
2666933,"July 30, 2023",Indiana,Muncie,900 block of E Willard St,1,17,0,1,2,https://www.gunviolencearchive.org/incident/2666933,https://www.thestarpress.com/story/news/crime/2023/08/28/second-muncie-man-arrested-in-block-part-shooting-spree/70703469007/
2668556,"July 30, 2023",Massachusetts,Springfield,Leyfred Terr,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2668556,https://www.westernmassnews.com/2023/07/31/3-juveniles-hospitalized-following-weekend-shooting-springfield/
2667046,"July 29, 2023",California,Los Angeles,2121 E 99th Pl,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2667046,https://mynewsla.com/crime/2023/07/31/authorities-id-man-killed-in-watts-shooting-investigation-continuing/
2666201,"July 28, 2023",Florida,Tampa,E Shadowlawn Ave and N 36th St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2666201,https://www.wfla.com/news/hillsborough-county/1-dead-multiple-injured-in-tampa-shooting/
2666500,"July 28, 2023",Florida,Fort Lauderdale,NW 19th St and MLK Jr Ave,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2666500,https://www.local10.com/news/local/2023/07/29/police-4-injured-during-shooting-in-fort-lauderdale/
2666189,"July 28, 2023",Washington,Seattle,9232 Rainier Ave S,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2666189,https://www.king5.com/article/news/crime/5-shot-rainier-beach-safeway/281-fc9356bf-d3a9-4496-8491-5e693cc13a64
2666195,"July 28, 2023",Illinois,Chicago Heights (Ford Heights),1400 block of Senator Ln,1,4,0,0,0,https://www.gunviolencearchive.org/incident/2666195,https://www.chicagotribune.com/suburbs/daily-southtown/ct-sta-ford-heights-fatal-shooting-st-0801-20230731-eebdxg4cabd6fdhxf5ynfesaai-story.html
2663533,"July 25, 2023",Pennsylvania,Pittsburgh,Nicholas St and Jacob St,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2663533,https://twitter.com/ACNewsAlerts1/status/1684025083029868544
2662351,"July 24, 2023",Oklahoma,Tulsa,11107 E Brady St,3,1,0,0,1,https://www.gunviolencearchive.org/incident/2662351,https://www.newson6.com/story/64be6a28c4c1bc0711e49aa7/absolutely-horrific-event:-3-women-killed-baby-shot-in-tulsa-apartment-by-exboyfriend-police-say
2662711,"July 24, 2023",New York,Bronx,255 E Burnside Ave,1,3,0,0,3,https://www.gunviolencearchive.org/incident/2662711,https://www.nydailynews.com/2024/01/13/nypd-cops-arrest-new-suspect-in-fatal-shooting-at-bronx-lounge/
2661359,"July 23, 2023",Florida,Tampa,7402 N 56th St,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2661359,https://www.fox13news.com/news/five-injured-in-shooting-at-tally-ho-bar-lounge-grill
2661332,"July 23, 2023",Alabama,Birmingham,1700 block of Third Ave W,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2661332,https://www.cbs42.com/news/crime/4-injured-in-shooting-at-birmingham-nightclub-police/
2661056,"July 23, 2023",Texas,Houston,9261 Gulf Fwy,1,4,0,0,1,https://www.gunviolencearchive.org/incident/2661056,https://cityofhouston.news/update-suspect-charged-wanted-in-july-fatal-shooting-at-9263-gulf-freeway/
2661505,"July 23, 2023",Texas,Dallas,3300 block of Sheila Lane,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2661505,https://www.dallasnews.com/news/crime/2023/07/23/1-dead-3-injured-after-shooting-in-northwest-dallas-suspect-at-large/
2660299,"July 22, 2023",Arizona,Glendale,6761 N Sunset Blvd,0,4,0,0,1,https://www.gunviolencearchive.org/incident/2660299,https://www.kold.com/2023/07/22/4-injured-3-arrested-after-overnight-shooting-westgate-glendale/
2660568,"July 22, 2023",North Carolina,Wade,4001 Pembroke Lane,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2660568,https://www.fayobserver.com/story/news/crime/2023/07/22/eastover-shooting-ends-in-one-dead-and-three-hospitalized/70451599007/
2660217,"July 22, 2023",Illinois,Chicago,1400 block of S Spaulding Ave,1,4,0,0,0,https://www.gunviolencearchive.org/incident/2660217,https://chicago.suntimes.com/crime/2023/7/22/23803947/5-shot-north-lawndale-chicago-fatal-spaulding?_ga=2.192087210.1605094115.1705159057-1354605331.1704922378
2661182,"July 22, 2023",Florida,Daytona Beach,611 Seabreeze Blvd,0,4,0,0,1,https://www.gunviolencearchive.org/incident/2661182,https://www.news-journalonline.com/story/news/crime/2023/07/25/daytona-woman-tells-police-she-shot-four-people-in-self-defense/70463747007/
2660674,"July 22, 2023",Tennessee,Memphis,2965 Meadows Lane,1,4,0,0,0,https://www.gunviolencearchive.org/incident/2660674,https://www.actionnews5.com/2023/07/24/8-month-old-woman-recovering-after-fatal-weekend-shooting/
2659968,"July 21, 2023",Louisiana,Marrero,6700 block of Mather Dr,1,3,0,0,3,https://www.gunviolencearchive.org/incident/2659968,https://www.nola.com/news/crime_police/marrero-shooting-mather-drive-murder-jpso-charge/article_0e35a488-8a4b-11ef-a6b1-7bb6c9b35e80.html
2658784,"July 20, 2023",North Carolina,Greensboro,1900 block of Brice St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2658784,https://www.wxii12.com/article/greensboro-brice-street-shooting-four-hospitalized/44605308
2658701,"July 19, 2023",Texas,Houston,6200 block of Luce St,2,3,0,0,0,https://www.gunviolencearchive.org/incident/2658701,https://www.fbi.gov/wanted/cei/christian-xavier-rucker
2657179,"July 18, 2023",Pennsylvania,Philadelphia,500 block of E Wyoming Ave,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2657179,https://www.nbcphiladelphia.com/news/local/at-least-5-injured-in-mass-shooting-in-philadelphia-police-say/3607076/
2657041,"July 17, 2023",District of Columbia,Washington,1200 block of Barnaby Terrace SE,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2657041,https://wjla.com/news/local/dc-shooting-four-people-teen-injured-shot-suspect-vehicle-barnaby-terrace-se-washington-new-chief-metropolitan-police-department-mpd-crime-violence-investigation#
2656524,"July 17, 2023",South Carolina,Columbia,4200 block of Wentworth Dr,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2656524,https://columbiapd.net/2023/07/17/17-year-old-male-fatally-shot-in-overnight-incident-three-other-juveniles-wounded/
2654137,"July 16, 2023",Illinois,Chicago,4000 block of W Washington Blvd,1,4,0,0,3,https://www.gunviolencearchive.org/incident/2654137,https://www.cbsnews.com/chicago/news/third-man-charged-drive-by-mass-shooting-garfield-park/
2654540,"July 16, 2023",California,Los Angeles,2000 block of E 115th St,1,4,0,0,0,https://www.gunviolencearchive.org/incident/2654540,https://www.nbclosangeles.com/news/local/1-dead-4-wounded-in-south-la-quintuple-shooting/3188805/
2654280,"July 16, 2023",Texas,Dallas,3000 Al Lipscomb Way,1,4,0,0,0,https://www.gunviolencearchive.org/incident/2654280,https://www.fox4news.com/news/dallas-drive-by-shooting-shaniah-jones-case
2653407,"July 15, 2023",Pennsylvania,Homestead (Munhall),1129 Ravine St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2653407,https://www.facebook.com/AlleghenyCountyPolice/videos/973417584527579
2655985,"July 15, 2023",Mississippi,Clarksdale,400 block of Andrews St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2655985,https://www.pressregister.com/house-shot-four-injured-police-seek-suspects
2653609,"July 15, 2023",Georgia,Hampton,92 Dogwood Lakes Dr,4,3,1,0,0,https://www.gunviolencearchive.org/incident/2653609,https://www.11alive.com/article/news/crime/mass-shooting-suspect-dead-andre-longmore-henry-county-hampton/85-76c0a986-34a5-4f79-952a-8b951c353b38
2653974,"July 15, 2023",Louisiana,Shreveport,400 Commerce St,1,6,0,0,1,https://www.gunviolencearchive.org/incident/2653974,https://www.shreveportbossieradvocate.com/news/shreveport-murder-suspect-insanity-plea/article_3ee248a5-36a9-4101-96e8-0785cc4af896.html
2654370,"July 15, 2023",Florida,Fort Lauderdale,3170 NW 2nd St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2654370,https://www.local10.com/news/local/2023/07/16/1-killed-4-injured-in-separate-lauderhill-shootings-police-say/
2653963,"July 15, 2023",Tennessee,Memphis,3400 block of Ridgemont Ave,1,4,0,0,0,https://www.gunviolencearchive.org/incident/2653963,https://wreg.com/news/local/one-dead-four-injured-after-shooting-in-raleigh/
2652749,"July 14, 2023",Maryland,Bladensburg,4300 block of Bladensburg Rd,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2652749,https://www.cbsnews.com/baltimore/news/5-leaving-cemetery-after-funeral-wounded-by-gunfire-from-another-vehicle-maryland-police-say/
2653198,"July 14, 2023",North Dakota,Fargo,901 25th St S,1,3,1,0,0,https://www.gunviolencearchive.org/incident/2653198,https://www.kvrr.com/2023/10/31/fargo-officer-zach-robinson-speaks-about-july-14-shooting/
2651377,"July 13, 2023",Maryland,Silver Spring,14324 Layhill Rd,0,5,0,0,1,https://www.gunviolencearchive.org/incident/2651377,https://wjla.com/news/local/sole-ditalia-restaurant-layhill-road-shooting-2023-five-injured-montgomery-county-gun-violence-crime-guilty-verdict-michael-boyd-jr-olney-md
2651632,"July 13, 2023",Texas,El Paso,1160 Airway Blvd,2,4,0,0,2,https://www.gunviolencearchive.org/incident/2651632,https://kfoxtv.com/news/local/police-identified-victims-and-suspects-of-deadly-ditzy-duck-bar-shooting#
2652321,"July 13, 2023",Illinois,East Saint Louis,500 block of N 27th St,1,4,0,0,0,https://www.gunviolencearchive.org/incident/2652321,https://www.kmov.com/2023/07/13/five-shot-east-st-louis-one-dead/
2654191,"July 12, 2023",Georgia,Lagrange,Whitesville St and Bell St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2654191,https://www.wsbtv.com/news/local/georgia-police-working-identify-suspect-who-shot-4-people-including-3-children/7TNREDCIOFCBHJAVG24NKTRJ6A/
2650004,"July 11, 2023",New York,Bronx,25 E 193rd St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2650004,https://nypost.com/2023/07/18/nypd-identifies-2-suspects-including-boy-16-in-bronx-shooting-that-injured-children/?utm_campaign=nypost_metro&utm_medium=social&utm_source=twitter
2650456,"July 11, 2023",Texas,Dallas,8200 block of Willoughby Blvd,0,6,0,0,0,https://www.gunviolencearchive.org/incident/2650456,https://spectrumlocalnews.com/tx/south-texas-el-paso/news/2023/07/12/police-report-6-gunshot-victims-in-dallas-neighborhood
2648182,"July 9, 2023",North Carolina,Wadesboro,1205 N Greene St,1,6,0,0,0,https://www.gunviolencearchive.org/incident/2648182,https://www.wsoctv.com/news/local/one-person-dead-overnight-mass-shooting-anson-county/3LV7AZGMARABBAW5XHHEY7VIJQ/
2648002,"July 9, 2023",Texas,Amarillo,4515 S Georgia St,2,5,0,0,1,https://www.gunviolencearchive.org/incident/2648002,https://abc7amarillo.com/news/local/bond-set-at-1-million-for-suspect-in-shooting-at-party-that-left-2-dead-5-injured-murder-jose-luis-flores-iii-semagea-smith-dequincton-taylor-sw-45th-avenue-georgia-street-quinns-events-event-center#
2648055,"July 9, 2023",Ohio,Cleveland,W 6th St and Johnson Ct,0,9,0,0,2,https://www.gunviolencearchive.org/incident/2648055,https://www.cleveland19.com/2024/07/17/trial-begins-man-charged-downtown-cleveland-mass-shooting/
2647888,"July 9, 2023",Iowa,Dubuque,2506 Broadway St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2647888,https://www.kwwl.com/news/crime-courts/victims-identified-in-fatal-dubuque-shooting/article_263b44da-1f2f-11ee-bcc2-ef5b92c8ba2f.html
2649242,"July 9, 2023",Alabama,Montgomery,300 block of Gardendale Dr,1,6,0,0,2,https://www.gunviolencearchive.org/incident/2649242,https://www.wsfa.com/2023/07/11/2-charged-montgomery-shooting-that-killed-teen-wounded-6/
2647298,"July 8, 2023",New York,Brooklyn,Ashford St and Arlington Ave,1,3,0,0,1,https://www.gunviolencearchive.org/incident/2647298,https://www.ny1.com/nyc/all-boroughs/public-safety/2023/07/09/man-charged-with-murder-after-six-shootings-in-queens--brooklyn
2647621,"July 8, 2023",California,Indio,41900 block of Napoli St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2647621,https://mynewsla.com/crime/2023/07/14/authorities-identify-man-18-who-was-shot-at-house-party-in-indio-saturday/
2647307,"July 8, 2023",Indiana,Gary,939 E 21st Ave,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2647307,https://www.fox32chicago.com/news/gary-deadly-shooting-up-top-lounge
2647516,"July 8, 2023",Maryland,Baltimore,900 block of Greenmount Ave,2,2,0,0,0,https://www.gunviolencearchive.org/incident/2647516,https://foxbaltimore.com/news/local/baltimore-police-identify-three-homicide-victims-from-last-weekend#
2648440,"July 8, 2023",Texas,Dallas,1600 block of Pompano Beach Dr,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2648440,https://www.dallasnews.com/news/crime/2023/07/09/1-dead-3-injured-during-shooting-at-party-in-southeast-dallas-suspects-remain-at-large/
2647013,"July 7, 2023",Illinois,Chicago,1610 W Howard St,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2647013,https://cwbchicago.com/2023/07/chicago-police-warned-four-shooting-hot-spots-gang-war.html
2646865,"July 7, 2023",Texas,El Paso,4516 Swan Dr,0,8,0,0,0,https://www.gunviolencearchive.org/incident/2646865,https://www.elpasotexas.gov/assets/Press-Releases/Police/2023/07-July/Shooting-on-Swan.pdf
2644586,"July 5, 2023",Florida,Fort Lauderdale,2960 NW 19th St,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2644586,https://www.nbcmiami.com/news/local/we-failed-these-kids-911-calls-reveal-panic-frustration-after-5-shot-in-fort-lauderdale/3067615/
2644078,"July 5, 2023",Michigan,Lansing,S Washington Sq,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2644078,https://www.lansingstatejournal.com/news/
2643648,"July 5, 2023",Maryland,Salisbury,Chippewa Blvd and Kiowa Ave,1,6,0,0,4,https://www.gunviolencearchive.org/incident/2643648,https://www.wmdt.com/2025/10/man-sentenced-to-258-years-in-connection-with-block-party-shooting/
2643671,"July 5, 2023",Illinois,Chicago,5600 block of S Ada St,1,4,0,0,0,https://www.gunviolencearchive.org/incident/2643671,https://chicago.suntimes.com/2023/7/5/23784305/four-injured-in-shooting-in-englewood
